"subject" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyAccJerkMag-mean()" "fBodyAccJerkMag-std()" "fBodyAccJerkMag-meanFreq()" "fBodyGyroMag-mean()" "fBodyGyroMag-std()" "fBodyGyroMag-meanFreq()" "fBodyGyroJerkMag-mean()" "fBodyGyroJerkMag-std()" "fBodyGyroJerkMag-meanFreq()" "activity"
15 0.27583287 -0.019549949 -0.090040334 -0.99441242 -0.98769068 -0.97608714 -0.13862577 0.93041887 0.21766454 -0.99641866 -0.99569434 -0.9755177 0.075016012 -0.0026947597 0.02887087 -0.98897051 -0.98894668 -0.98826159 -0.042631593 -0.10326519 0.087882749 -0.98688446 -0.98501981 -0.99365184 -0.088609963 -0.034668875 -0.05361366 -0.99133934 -0.9882383 -0.99554454 -0.98508044 -0.98067164 -0.98508044 -0.98067164 -0.98912384 -0.99160023 -0.97776419 -0.9819399 -0.99225725 -0.98812924 -0.99234377 -0.98453306 -0.98000059 -0.99547986 -0.98931542 -0.97467121 0.10814295 0.37893636 0.39241998 -0.98942248 -0.98868954 -0.98437545 -0.98939636 -0.99008869 -0.99128217 0.31177749 -0.10346703 0.36611249 -0.98453746 -0.98361874 -0.99375526 -0.98755831 -0.98599515 -0.99406371 -0.14023697 -0.036013757 0.016152701 -0.98105605 -0.98232435 0.13469264 -0.99115083 -0.99071063 0.1574365 -0.98319975 -0.98393734 -0.020368357 -0.98808386 -0.98862179 -0.00056382238 "LAYING"
15 0.2638124 -0.019594055 -0.084658238 -0.9901877 -0.98339917 -0.98599096 -0.13949458 0.92892233 0.22478366 -0.99153591 -0.99297478 -0.95753819 0.074813013 0.016978505 -0.014174355 -0.98654506 -0.9803327 -0.98867442 -0.03206973 -0.086452658 0.084524348 -0.99208422 -0.98452682 -0.99212329 -0.094355805 -0.03811786 -0.059153687 -0.99059696 -0.9883943 -0.99187475 -0.98017546 -0.98459855 -0.98017546 -0.98459855 -0.98632939 -0.98856177 -0.98697851 -0.98763086 -0.99159836 -0.9880072 -0.98874899 -0.98005074 -0.98538822 -0.99075165 -0.98538763 -0.98662156 -0.12393847 0.21116911 0.31607017 -0.98748017 -0.98158061 -0.98630842 -0.98663391 -0.98013665 -0.98967833 0.11637579 -0.24465438 0.32482128 -0.98838328 -0.98319651 -0.98946381 -0.99329838 -0.98545154 -0.99394013 0.010574852 -0.12836005 0.33731645 -0.98248956 -0.98751626 0.29552236 -0.98673049 -0.99016024 0.50692384 -0.98739279 -0.98985025 0.17647258 -0.98761956 -0.98903055 0.034706036 "LAYING"
15 0.27272592 -0.018221067 -0.097366417 -0.98465631 -0.98498052 -0.9857882 -0.14421407 0.92755258 0.23373789 -0.98323439 -0.99854458 -0.97422768 0.079917815 0.013000307 -0.012334442 -0.98917647 -0.97880023 -0.99350312 -0.028560063 -0.099621073 0.088676634 -0.99234329 -0.97934324 -0.98764943 -0.098930439 -0.045758051 -0.049174644 -0.99310316 -0.99393619 -0.98866114 -0.98463346 -0.98946149 -0.98463346 -0.98946149 -0.98911931 -0.98986602 -0.98415801 -0.97657061 -0.99326499 -0.99480307 -0.98596884 -0.98176308 -0.98872265 -0.98393641 -0.98679365 -0.98415026 -0.44204931 0.32382441 0.11381189 -0.98951667 -0.98036272 -0.99292266 -0.98971742 -0.97833111 -0.99248613 -0.032723708 -0.1336566 0.22644656 -0.99032048 -0.98534549 -0.98428403 -0.99292386 -0.97626164 -0.99008804 -0.15670097 -0.53681322 0.17075415 -0.9884952 -0.99082626 0.40625215 -0.98825052 -0.99128278 0.50347513 -0.98469298 -0.97534917 -0.4224363 -0.99410412 -0.99596285 0.3903501 "LAYING"
15 0.30059188 -0.019942843 -0.11324968 -0.99016735 -0.99171817 -0.98849051 -0.14507639 0.92666367 0.23744744 -0.98521393 -0.99586659 -0.99274297 0.08263328 0.016269286 -0.0062979338 -0.9920448 -0.98726716 -0.99328287 -0.026069905 -0.11095183 0.091611244 -0.99367124 -0.97670752 -0.99021464 -0.097427181 -0.036870944 -0.05418217 -0.99426978 -0.99247395 -0.99177979 -0.98737449 -0.99209937 -0.98737449 -0.99209937 -0.99200906 -0.99509493 -0.9799549 -0.97567215 -0.99352285 -0.9941667 -0.98923846 -0.9888085 -0.99103492 -0.99046512 -0.99297017 -0.98686146 -0.15886308 0.36881121 0.1589398 -0.99144561 -0.98791972 -0.99319684 -0.99355587 -0.98730927 -0.99172221 0.12697246 -0.03696277 0.048854127 -0.99193735 -0.98460923 -0.98872999 -0.99416422 -0.97281149 -0.99158445 -0.0038767323 -0.48661935 0.046168271 -0.9928183 -0.99182389 0.15928989 -0.99480521 -0.99410005 0.61280685 -0.98320264 -0.97486575 -0.36460698 -0.99387629 -0.99463782 0.32102419 "LAYING"
15 0.28563595 -0.017812805 -0.11198985 -0.98451947 -0.99198565 -0.98547253 -0.13773995 0.9251202 0.23560263 -0.97599728 -0.99511592 -0.98473591 0.071209099 0.012855254 0.0020669304 -0.99283745 -0.99207367 -0.99115832 -0.025448318 -0.066095391 0.08383119 -0.99511957 -0.97157994 -0.99355673 -0.098556848 -0.03516656 -0.054720384 -0.99455349 -0.99307129 -0.99583972 -0.98718874 -0.99084499 -0.98718874 -0.99084499 -0.99256136 -0.99531367 -0.98123202 -0.98061304 -0.99492573 -0.99443683 -0.98902742 -0.9909942 -0.98708965 -0.98264729 -0.99194789 -0.98466103 -0.35563988 0.132703 0.095793272 -0.99233599 -0.99156752 -0.98997944 -0.99414402 -0.99335566 -0.99079019 0.28523346 0.22473508 -0.019031181 -0.99377676 -0.98352684 -0.99316502 -0.99549203 -0.96607099 -0.99418339 0.034222758 -0.5497642 -0.001117794 -0.99227242 -0.99027003 0.14692271 -0.99503077 -0.99440136 0.54179351 -0.98549474 -0.98047671 -0.24747428 -0.99438478 -0.99450829 0.19830891 "LAYING"
15 0.26575678 -0.016575583 -0.09816338 -0.98955117 -0.99463596 -0.98743504 -0.13471143 0.92465648 0.23449834 -0.98775301 -0.99758359 -0.98859315 0.075947259 0.0044564022 0.005519509 -0.99069365 -0.99203442 -0.98862626 -0.026474932 -0.047582334 0.083200815 -0.99266818 -0.97670078 -0.98845543 -0.09999559 -0.042981002 -0.055400036 -0.99156838 -0.98762736 -0.98789482 -0.98928163 -0.99086956 -0.98928163 -0.99086956 -0.99084207 -0.99234617 -0.98303737 -0.97413758 -0.9911239 -0.98634929 -0.98900034 -0.99240615 -0.98886649 -0.98965775 -0.99525816 -0.98657918 -0.29352931 0.39433775 0.19610592 -0.98963796 -0.99195182 -0.98843389 -0.99297946 -0.99271013 -0.98714618 0.1313263 0.21645286 0.072322498 -0.99037221 -0.9787591 -0.98593789 -0.99334973 -0.97554073 -0.99042989 -0.055663983 -0.44621763 0.14179904 -0.98945017 -0.99243517 0.36968477 -0.99163057 -0.99211264 0.46812992 -0.97853367 -0.97533618 -0.28849634 -0.98730836 -0.98559868 -0.24670527 "LAYING"
15 0.2690589 -0.014530963 -0.11416772 -0.98463192 -0.96970298 -0.95113658 -0.13815907 0.92508594 0.23746446 -0.98952931 -0.99800293 -0.98342243 0.077279411 0.0037556592 -0.0043824769 -0.98592945 -0.97586469 -0.98301268 -0.02589102 -0.071258458 0.081529506 -0.9644543 -0.97514232 -0.96867971 -0.10002851 -0.040098632 -0.058118282 -0.98091354 -0.98291069 -0.98161761 -0.97568378 -0.96197373 -0.97568378 -0.96197373 -0.98338587 -0.98221639 -0.9707389 -0.95180437 -0.98395275 -0.98235446 -0.98376691 -0.96863201 -0.96295596 -0.98486009 -0.97112038 -0.94753631 -0.41324124 -0.094369556 -0.30367807 -0.9861636 -0.97694718 -0.97847514 -0.98689666 -0.9761961 -0.98663595 -0.10657199 -0.43319439 -0.20014889 -0.9652184 -0.97598714 -0.96849304 -0.96454942 -0.97469861 -0.97143344 -0.60498124 -0.32256798 -0.30983856 -0.96790874 -0.96339381 -0.22386616 -0.98202866 -0.98072957 0.2812554 -0.96618529 -0.9509638 -0.46009621 -0.98300326 -0.98229131 -0.22218529 "LAYING"
15 0.26718561 -0.014169528 -0.11788055 -0.98494974 -0.96890353 -0.95450449 -0.14163697 0.92658077 0.23594208 -0.98952428 -0.9918344 -0.97588579 0.07104917 0.021879237 -0.017006533 -0.98667638 -0.97508724 -0.98619169 -0.025390504 -0.08529789 0.080575223 -0.96380825 -0.97632086 -0.9698454 -0.098853015 -0.03872539 -0.050166513 -0.97989947 -0.98431636 -0.98556272 -0.97656917 -0.96120161 -0.97656917 -0.96120161 -0.98512083 -0.98262201 -0.96972188 -0.95379603 -0.9848729 -0.98405845 -0.98240203 -0.96658758 -0.96716414 -0.98602105 -0.97110221 -0.95026547 -0.31763434 -0.059772778 -0.30642996 -0.98532265 -0.97546182 -0.98268564 -0.98971856 -0.97637817 -0.98856992 -0.083360511 -0.48835395 -0.10532796 -0.96485442 -0.97670369 -0.97110331 -0.96384526 -0.97615151 -0.97199582 -0.65468446 -0.26901929 -0.42376213 -0.97031624 -0.96120188 -0.34790774 -0.9832235 -0.98003922 0.15203665 -0.96773295 -0.95289388 -0.38214206 -0.98498074 -0.98351898 -0.10836249 "LAYING"
15 0.27421619 -0.017154718 -0.10710852 -0.99288188 -0.99283141 -0.98623675 -0.14554183 0.9283202 0.23276146 -0.98851593 -0.99710161 -0.99515101 0.079776092 0.016742335 0.00015503741 -0.99109411 -0.98991074 -0.99000988 -0.028008731 -0.079891183 0.092545858 -0.99005607 -0.98194626 -0.99026143 -0.099394907 -0.038860015 -0.052887951 -0.98985196 -0.99014101 -0.99466859 -0.9936211 -0.99135372 -0.9936211 -0.99135372 -0.99145182 -0.99196647 -0.98714024 -0.98108385 -0.99257653 -0.98996646 -0.99147784 -0.99150892 -0.98713666 -0.99348009 -0.99294699 -0.98582253 -0.063446215 0.39917496 0.23300471 -0.99152162 -0.99075424 -0.98756906 -0.99135364 -0.98951989 -0.99115381 0.28792622 0.026692421 0.21341111 -0.98865369 -0.98334443 -0.99089926 -0.9904322 -0.98112975 -0.99076633 -0.17517221 -0.34195706 -0.15290178 -0.99042134 -0.99244785 0.43509906 -0.99122918 -0.99169017 0.17081616 -0.98287257 -0.98284074 -0.076573548 -0.99067608 -0.98927946 -0.039211509 "LAYING"
15 0.28595606 -0.017519119 -0.10730812 -0.99552992 -0.99213908 -0.99080493 -0.14633837 0.92853372 0.23256638 -0.99261326 -0.99910729 -0.99653127 0.076952127 0.00010608038 0.003674867 -0.99340403 -0.98882276 -0.99041516 -0.028192429 -0.064123062 0.094592824 -0.99272058 -0.99398791 -0.99295083 -0.093111059 -0.042945844 -0.057714087 -0.99461246 -0.99508641 -0.99438645 -0.99534632 -0.99437277 -0.99534632 -0.99437277 -0.9923031 -0.99232936 -0.99185041 -0.99330647 -0.99571943 -0.99594969 -0.99434776 -0.9898909 -0.98925038 -0.99607903 -0.99290097 -0.99177751 0.045796896 0.5587421 0.35879237 -0.99303335 -0.98894719 -0.98904871 -0.99447658 -0.98944486 -0.9902527 0.34462457 -0.1249838 0.16340757 -0.98966122 -0.99361714 -0.99191323 -0.99369416 -0.99419926 -0.9939109 0.10475208 -0.081379676 0.054054756 -0.99236278 -0.99617431 0.59798843 -0.99264888 -0.99033171 0.27210344 -0.99425089 -0.99355208 0.11780614 -0.99584019 -0.99602217 0.26996305 "LAYING"
15 0.30616139 0.0042744008 -0.16837601 -0.48726495 0.029938671 -0.4498916 0.95070853 -0.24405953 0.10937562 -0.96648883 -0.97260054 -0.86001999 0.091677044 -0.17378595 -0.11882491 -0.55946618 -0.19541517 -0.69513515 -0.13084806 -0.023810232 -0.00093986588 -0.37672286 -0.63145082 -0.37752187 -0.26988223 -0.24319578 -0.31266529 -0.32411794 -0.80713807 -0.5507887 -0.29748777 -0.4421466 -0.29748777 -0.4421466 -0.47021239 -0.43743368 -0.34441046 -0.49612492 -0.61555794 -0.64426231 -0.53945448 -0.037194742 -0.53121167 -0.46793519 -0.00052802395 -0.44905635 -0.46186723 -0.11933049 -0.21385137 -0.57647138 -0.22993261 -0.66132685 -0.5805907 -0.21147217 -0.72754403 -0.053692992 -0.42225451 -0.35064899 -0.33669074 -0.6534226 -0.35421475 -0.39384667 -0.62098009 -0.4421542 -0.15960161 -0.093101464 -0.032853051 -0.43906939 -0.53008647 -0.057765144 -0.41402189 -0.47055446 -0.10769379 -0.53191742 -0.55776871 -0.044363724 -0.64339663 -0.67024132 0.011906104 "WALKING"
15 0.34969484 -0.021516907 -0.10116414 -0.3850959 0.0507714 -0.42341329 0.95208438 -0.23813301 0.088478896 -0.97536283 -0.97990006 -0.93837652 -0.11323036 -0.06802594 -0.023966676 -0.48228747 -0.15711473 -0.64281316 -0.064727666 -0.047954178 0.030308282 -0.35197458 -0.59075912 -0.31343423 -0.32659505 0.094389938 0.13461356 -0.25903405 -0.78490477 -0.50000393 -0.22638055 -0.39929434 -0.22638055 -0.39929434 -0.39570693 -0.41884812 -0.30234286 -0.50542094 -0.56683038 -0.629324 -0.41415031 -0.045080417 -0.49235812 -0.37390576 0.032818559 -0.43082467 -0.65032261 -0.083680192 -0.28350021 -0.48489623 -0.21079612 -0.63105982 -0.52665273 -0.15383529 -0.65224869 -0.30642112 -0.41387975 -0.55322341 -0.2898653 -0.6384831 -0.35320838 -0.37500036 -0.56662943 -0.36354068 -0.033297304 -0.25786437 -0.21579571 -0.33711073 -0.53052472 0.021591417 -0.37107204 -0.4884795 -0.10773397 -0.5523624 -0.55782265 0.00056914309 -0.64431424 -0.63531808 -0.033188788 "WALKING"
15 0.27631226 -0.0421628 -0.12218797 -0.30649936 0.045923501 -0.41530113 0.94640749 -0.23481977 0.092141015 -0.99023727 -0.98158969 -0.94906373 -0.082296889 -0.003308992 0.28588382 -0.39672844 -0.13348653 -0.61233079 -0.068007784 -0.040542494 0.14186616 -0.32586519 -0.58982087 -0.27141954 -0.0070229973 0.10995826 0.19047595 -0.24963919 -0.76870381 -0.50216811 -0.1817678 -0.34244177 -0.1817678 -0.34244177 -0.34755019 -0.35079996 -0.27145612 -0.50746393 -0.54754129 -0.64841937 -0.3275714 -0.042185665 -0.42287667 -0.29827449 0.024601481 -0.45788257 -0.48375165 -0.10703122 0.073640382 -0.44354501 -0.20602961 -0.55916392 -0.40108493 -0.11099989 -0.66565787 -0.56256601 -0.43139341 -0.32692503 -0.25301844 -0.61891086 -0.3407859 -0.35199286 -0.57561533 -0.31655844 -0.27240489 -0.21610076 0.030495079 -0.29073878 -0.47533952 0.022657678 -0.32099898 -0.39515491 -0.081306936 -0.55783631 -0.55733912 -0.055532729 -0.65856514 -0.65969344 0.0073441905 "WALKING"
15 0.17469853 -0.0033376622 -0.10471218 -0.34554834 0.11466719 -0.42757632 0.94542534 -0.23937935 0.09028643 -0.99265938 -0.96828161 -0.94765875 0.20109964 -0.019861197 0.22514305 -0.43520887 -0.0889505 -0.6322638 -0.028423445 -0.058895809 0.1280961 -0.28341823 -0.59081618 -0.28875442 -0.095893253 -0.15798689 -0.32987272 -0.22110005 -0.75340017 -0.4945244 -0.19212663 -0.32879899 -0.19212663 -0.32879899 -0.37116024 -0.31809297 -0.24874394 -0.49164957 -0.54504395 -0.59625873 -0.36112856 0.026282573 -0.4443547 -0.33942073 0.089226055 -0.46358956 -0.57160348 -0.1883068 0.031958691 -0.43395687 -0.17360038 -0.58428421 -0.48854319 -0.056391194 -0.67990058 -0.22878823 -0.57527206 -0.28406553 -0.27061949 -0.61024189 -0.26848534 -0.29504309 -0.58205942 -0.3604445 -0.25567698 -0.20412846 -0.00021461896 -0.29107262 -0.45493626 0.00010262235 -0.31000478 -0.33282303 0.018902154 -0.54658852 -0.54115176 0.044208154 -0.63163064 -0.58102681 -0.083995345 "WALKING"
15 0.32148126 0.017536575 -0.03191346 -0.34499453 0.083382973 -0.35287584 0.94639868 -0.23753846 0.087437663 -0.99079504 -0.9598666 -0.95105561 0.39209116 -0.22535645 -0.14779291 -0.44569435 0.0072916011 -0.56072016 -0.044076733 -0.050938347 0.072419104 -0.32790277 -0.57780653 -0.32662637 0.012487652 -0.028497925 0.063723497 -0.23594201 -0.74383886 -0.50896787 -0.18072124 -0.34136509 -0.18072124 -0.34136509 -0.31121598 -0.30080313 -0.2815639 -0.51734864 -0.54456833 -0.61073962 -0.32076915 0.10404052 -0.40160553 -0.35467568 0.0033985125 -0.37663997 -0.29048927 0.024430862 0.13519313 -0.46055038 0.026995814 -0.50239773 -0.47951809 -0.092235188 -0.61909555 -0.43922483 -0.22410238 -0.17896045 -0.27012251 -0.62671476 -0.35258748 -0.35008498 -0.55310133 -0.37978131 -0.14091823 -0.27988609 -0.2024819 -0.26460504 -0.49098112 0.073193481 -0.27864702 -0.33459389 -0.26535941 -0.53716945 -0.58682663 0.068812624 -0.62671771 -0.61710209 0.036613363 "WALKING"
15 0.33722006 -0.055234231 -0.086782534 -0.33307225 0.1273932 -0.31538073 0.94940979 -0.23142366 0.099554266 -0.98895417 -0.97487224 -0.93719 0.020158271 -0.33527643 -0.24410866 -0.42800998 0.11031945 -0.50918954 -0.033246008 -0.059543928 0.11231209 -0.38369281 -0.57631968 -0.3194082 0.10841743 -0.14331319 -0.028672096 -0.28391602 -0.75402075 -0.52000751 -0.15708296 -0.3180083 -0.15708296 -0.3180083 -0.25147619 -0.24915196 -0.31262378 -0.55703008 -0.55759285 -0.65619781 -0.4035498 0.21072444 -0.32905243 -0.30713627 0.0080225935 -0.36250126 -0.51636503 0.24501341 0.1719092 -0.47690179 0.098701865 -0.45819315 -0.42765163 0.044207381 -0.55854157 -0.28023224 -0.14214286 -0.19163203 -0.25627206 -0.62036703 -0.42132507 -0.42454852 -0.55412901 -0.35128161 -0.10422145 -0.18781162 -0.21070369 -0.26618219 -0.45480062 0.24098258 -0.22848075 -0.28091174 -0.1611713 -0.60955076 -0.59709957 0.12756545 -0.64538245 -0.69299994 0.2346629 "WALKING"
15 0.22410364 -0.070152071 -0.1605332 -0.34515216 0.14316173 -0.4307281 0.94832128 -0.24229728 0.10509395 -0.97960562 -0.94152693 -0.97376855 -0.21340919 0.48043435 -0.039786305 -0.39696517 0.018940005 -0.59542528 0.007507652 -0.098589284 0.080041301 -0.37407955 -0.59308344 -0.28601051 0.0044403024 -0.13008203 -0.10518651 -0.32410031 -0.77299007 -0.51019968 -0.17727998 -0.33646475 -0.17727998 -0.33646475 -0.31146447 -0.2468969 -0.30903401 -0.52505793 -0.57615217 -0.67850135 -0.29130044 0.18619619 -0.45245651 -0.36753481 0.046680111 -0.46357464 -0.23914676 0.12986354 -0.04968631 -0.38066137 0.0034066656 -0.54562191 -0.47239463 -0.03553812 -0.64453734 -0.25291029 -0.22495136 -0.19795652 -0.31792877 -0.64915212 -0.38217638 -0.39532312 -0.56474354 -0.32236138 -0.1091462 -0.24036907 -0.24393924 -0.26157679 -0.48572529 0.18717809 -0.21906632 -0.2891473 -0.052750068 -0.59889813 -0.55724825 -0.060759837 -0.67350161 -0.70635452 0.26058177 "WALKING"
15 0.21866749 -0.00015099259 -0.12955486 -0.35837231 0.044663326 -0.48975337 0.94667062 -0.2532833 0.099421702 -0.9795503 -0.98187082 -0.96653693 0.18554328 0.24000905 0.068449503 -0.42310784 -0.10400708 -0.64547049 -0.021385017 -0.12116853 0.099592406 -0.37357131 -0.60305954 -0.31801239 -0.071611443 0.055065905 0.15783717 -0.36449315 -0.78967325 -0.53920506 -0.21530924 -0.42946653 -0.21530924 -0.42946653 -0.37313428 -0.32315857 -0.32145571 -0.52366638 -0.6045213 -0.69367069 -0.3603992 0.06871178 -0.51007038 -0.35749082 -0.034714765 -0.51858355 -0.551638 0.049024159 -0.042188151 -0.44155518 -0.099473775 -0.60740318 -0.45500763 -0.17529413 -0.68203599 -0.3855849 -0.35149712 -0.30131945 -0.35544897 -0.65442039 -0.3673372 -0.38536624 -0.57706962 -0.36482085 -0.24963683 -0.26204233 -0.11373929 -0.38112814 -0.54696716 0.11683464 -0.35208929 -0.29184203 -0.12758668 -0.60290334 -0.5529008 -0.088408903 -0.70593816 -0.69917418 0.020024136 "WALKING"
15 0.28265025 0.010504212 -0.10578537 -0.43053583 -0.031534113 -0.51555178 0.94954784 -0.25114045 0.096372976 -0.98485925 -0.97811221 -0.98315743 0.25911089 0.12723611 0.17385511 -0.52048976 -0.13878649 -0.68408918 0.032336607 -0.12081224 0.14099323 -0.40426596 -0.58503097 -0.38161272 -0.080477465 -0.057771057 -0.20631713 -0.395285 -0.76586302 -0.57643109 -0.2830824 -0.50066559 -0.2830824 -0.50066559 -0.4245197 -0.41445109 -0.3395597 -0.57026511 -0.6096079 -0.70657818 -0.46469629 0.0016728493 -0.54332238 -0.41748634 -0.11125561 -0.53794955 -0.42355259 0.093133928 0.042768787 -0.53235736 -0.092768096 -0.63945166 -0.55085995 -0.26538631 -0.7288098 -0.30844862 -0.14834084 -0.34208703 -0.3649391 -0.64003172 -0.36961721 -0.42089699 -0.5572283 -0.44202817 -0.26965864 -0.44214333 -0.23442754 -0.42218149 -0.62847459 0.15523878 -0.38333539 -0.46025716 -0.030787075 -0.60791927 -0.61792625 -0.034908001 -0.70625658 -0.72759928 -0.028712685 "WALKING"
15 0.31045271 -0.0056209984 -0.11693487 -0.43904461 -0.092861416 -0.49877374 0.950309 -0.24811867 0.096719593 -0.99259542 -0.98801441 -0.98499114 0.021942416 -0.20046128 -0.22472543 -0.49652101 -0.15215032 -0.62935108 0.039316711 -0.13988185 0.056924637 -0.40056177 -0.56016708 -0.37608995 -0.34336849 -0.096480631 -0.48677497 -0.34156857 -0.74677182 -0.56808373 -0.30792061 -0.49542328 -0.30792061 -0.49542328 -0.38799938 -0.44321442 -0.32650803 -0.56218028 -0.57701831 -0.6925723 -0.45850206 -0.071337831 -0.49495179 -0.43144548 -0.16202079 -0.54155458 -0.50091084 0.099316969 0.26967015 -0.51158691 -0.13981185 -0.57830462 -0.52549725 -0.23023569 -0.6805278 -0.22174699 -0.014867834 -0.15826446 -0.35754629 -0.60196411 -0.32543385 -0.41814265 -0.53921364 -0.45052191 0.043358047 -0.27346249 0.25506902 -0.43614628 -0.61017671 0.19356127 -0.41064612 -0.49079523 -0.027447462 -0.59778973 -0.61260891 0.038343418 -0.68675347 -0.72234677 0.078385135 "WALKING"
15 0.3508684 -0.029195376 -0.12060016 -0.36763073 0.02589026 -0.42802771 0.94827003 -0.24586204 0.095691773 -0.98823429 -0.97795329 -0.98367382 0.16840434 -0.036177551 -0.081044165 -0.42753406 -0.050263486 -0.57082966 -0.0059686546 -0.1018974 -0.0063314526 -0.3619878 -0.57168323 -0.30951555 -0.17263463 0.13612788 0.054658729 -0.24570762 -0.75792944 -0.54173111 -0.22407569 -0.39339833 -0.22407569 -0.39339833 -0.29042326 -0.41717412 -0.30271522 -0.50011635 -0.54138684 -0.66796301 -0.37043995 -0.00072851571 -0.45560817 -0.36643599 -0.024823168 -0.45768019 -0.50718463 0.10089975 0.060767957 -0.4674653 -0.078775059 -0.53126915 -0.43620031 -0.083813807 -0.60830796 -0.36308899 -0.14778675 -0.18602787 -0.30072574 -0.62036445 -0.31617393 -0.38469781 -0.5470973 -0.37037102 -0.21194708 -0.27682488 -0.34544012 -0.34703129 -0.51503763 0.021552762 -0.41249864 -0.42664771 -0.006397575 -0.57857511 -0.53359729 -0.080481073 -0.65607939 -0.70829825 0.15739818 "WALKING"
15 0.27306909 -0.024876563 -0.14313445 -0.30048859 0.15601425 -0.46520356 0.94787391 -0.23963436 0.092207436 -0.98578689 -0.97058103 -0.96485234 -0.1512427 0.067146817 0.25982557 -0.37895785 0.0011511288 -0.65161953 -0.06973476 0.023138884 0.064250918 -0.24572836 -0.59685251 -0.30152179 -0.24379728 0.063779706 0.3554868 -0.19966097 -0.76690625 -0.56336309 -0.14792444 -0.35560037 -0.14792444 -0.35560037 -0.28018531 -0.36833663 -0.22605224 -0.47201824 -0.53401632 -0.64768675 -0.3160469 0.0698485 -0.48512656 -0.29435565 0.12693611 -0.4962406 -0.42230465 -0.066826518 0.11237565 -0.42894452 -0.077954467 -0.62612952 -0.38166266 0.021973096 -0.67475631 -0.47145379 -0.35014888 -0.4351316 -0.24059893 -0.62804723 -0.23748809 -0.25600507 -0.58146399 -0.38758837 -0.17454732 -0.2416076 0.084273207 -0.33266409 -0.46869543 -0.047949233 -0.34874158 -0.39833763 -0.0014759668 -0.55932617 -0.50478239 -0.062518851 -0.66394122 -0.65116538 0.022849555 "WALKING"
15 0.19477156 -0.027342257 -0.10490295 -0.35940418 0.15639048 -0.46737904 0.94358453 -0.24265932 0.082076508 -0.97290859 -0.95934877 -0.94158202 -0.15430852 -0.1041177 0.1100947 -0.44541475 0.00053256521 -0.69812502 -0.12141739 0.00095119418 0.1130606 -0.2568646 -0.57143365 -0.38041637 -0.12764289 -0.20063804 -0.11209084 -0.25360067 -0.75775381 -0.5863183 -0.18458071 -0.37874368 -0.18458071 -0.37874368 -0.33499221 -0.36136805 -0.23689997 -0.47937052 -0.55204912 -0.67220586 -0.32543414 0.13304608 -0.5420841 -0.37321299 0.095592448 -0.4685227 -0.33733758 0.04372134 -0.14903346 -0.45762791 -0.013099958 -0.67905527 -0.48226352 -0.055066618 -0.71486192 -0.41509478 -0.21603024 -0.36871183 -0.30021048 -0.62697524 -0.38929767 -0.25613703 -0.54334985 -0.43406528 -0.24011191 -0.24055496 -0.33561752 -0.34837472 -0.49242047 0.082417876 -0.31411445 -0.43031947 0.07046282 -0.59415116 -0.49558589 -0.07821337 -0.69033216 -0.67202809 0.084317488 "WALKING"
